#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_643_length_27799_cov_6.636390	19204.6514218	98861.7564886	92543.9968796	103570.183916	17106.3024844	21908.711452	4235.35838736	12235.0879459	29363.9699067	22363.1318582	25466.019689	33349.4117497	12688.594762	24671.1309779	16145.182515	7984.67197092	20118.9910786	7911.2140681	6740.01434438	3595.05583027
NODE_669_length_27323_cov_30.675334	46364.2663603	14709.2318804	108762.118777	160531.264318	21672.763398	20543.1490582	40948.856149	65266.9749087	144499.248108	94595.4330085	28030.1974919	111874.96106	69776.8451037	34344.7850928	50463.1544895	63067.0678682	181964.82544	33911.8391957	9634.74991067	50340.6464217
NODE_692_length_27075_cov_25.112731	55370.9449909	31440.4082944	47444.1386186	49511.5176491	35364.9548964	68483.7460311	60722.8918623	74793.1267253	51696.268694	75244.0467499	70022.3063798	93597.8011496	101992.932817	280058.949135	65608.6891173	48808.4986246	68962.3981947	64439.1571032	52008.8658163	68326.6656792
NODE_696_length_27047_cov_39.865071	169504.885762	141946.993874	199036.53793	145785.971792	174545.564822	59720.1980797	391711.650971	453121.253228	322748.346004	359340.373679	68856.069583	142012.20946	397419.265662	147638.921947	175339.541199	119766.219188	88119.6908556	99598.6540331	118950.265806	210762.059724
NODE_701_length_26974_cov_32.467365	86104.6256333	34991.2933287	141327.98941	176037.523255	19543.667323	23285.4028803	74152.1559046	88741.4695921	157577.386984	117896.663833	79577.3256553	134206.914445	110196.05186	73150.4117531	99414.4844052	93697.5351977	210874.986734	61264.9305494	42860.1385668	85786.7102023
NODE_738_length_26458_cov_39.472560	152959.075228	137939.147291	197547.648452	167885.628606	183543.395591	79460.915697	355872.891738	436735.49078	296282.389991	330245.681349	54035.7015798	134227.426416	426706.244862	140521.027342	147428.534712	98900.2413267	93511.776964	143576.401353	107897.283999	187466.512961
NODE_744_length_26326_cov_4.896997	32781.1367779	4565.10584934	2315.15375876	1834.48546799	2282.46053106	1370.09813042	0.0	16324.0228034	8227.12575423	10171.4527456	44361.7613249	101162.829566	10739.8701829	11850.7287888	198518.658744	46159.9969028	10539.4336209	19224.9428043	6765.51189293	6021.96665556
NODE_747_length_26314_cov_4.921513	53391.3779629	25383.8872799	27820.4119025	20206.4139922	25143.901108	15071.0693222	26902.8780017	32761.7757627	20031.7307903	20409.2558034	78239.4615824	143360.629165	59094.9727008	63387.4571515	253883.57539	44432.6694103	33560.3156758	46487.2907843	34733.0890351	52806.5224974
NODE_762_length_26165_cov_30.063079	67876.7968698	16748.7502679	111186.080428	145037.23304	6851.43018819	19194.5153523	33923.6414202	77544.9087099	101171.46518	122066.375489	24530.632735	101220.327355	42975.9036048	28995.4630222	43448.3895449	55998.9384573	141908.783146	31690.0864628	3854.62994114	35996.1805418
NODE_780_length_26017_cov_6.494800	30524.5993541	130373.598352	98409.5523712	122113.343838	53646.115673	42478.3552429	43795.180819	36734.3719995	65826.4379342	62054.6235377	86400.6491191	65657.7299225	42965.890454	59638.9026784	62608.7526966	23082.9619671	30758.5476374	35351.160091	39505.2378557	29982.0352824
NODE_796_length_25830_cov_7.411212	117586.298672	15727.0733477	33578.1849563	51379.4377866	19405.806247	6851.90691658	15541.4265977	39458.9577096	23511.5038139	26451.8267396	109761.580904	18299.6928571	89520.6092147	11810.6812914	33326.7761337	17757.5222883	24917.1194173	26016.0715559	25054.1112057	39579.7279108
NODE_807_length_25716_cov_32.805697	74172.2062198	23963.1806066	106975.897531	141302.533841	17140.4959956	28102.7294759	60755.7335872	69718.4587257	143651.469847	119570.265871	46870.1642497	117595.841056	50145.0112156	39729.225102	49676.4646905	55955.246391	146151.901541	29411.0430185	13561.3179434	62371.4481115
NODE_842_length_25250_cov_7.916333	39583.118308	141143.739997	125087.193364	159696.355724	54809.9632931	38515.8142147	45222.5482306	47750.2738352	71877.2727583	64302.7108045	116799.52601	85533.7383057	84318.6585142	77330.5481387	83906.5006065	33774.5949978	46181.0175865	66755.2570586	52234.2122369	74411.6998201
NODE_856_length_25098_cov_29.830571	55420.4609081	16746.3586748	99614.5272312	119324.073758	11419.705278	19191.5706442	41034.4544859	55807.0932574	139943.360631	91596.3211407	19857.371925	97992.7600283	48359.3264357	32223.77973	61361.4299096	50625.2294127	133258.414094	35554.1368801	7711.46467805	52855.0657001
NODE_888_length_24680_cov_12.724264	30862.5556389	57232.8538332	77742.5635726	60689.6851158	39354.1780237	42930.2959679	34544.5688594	52341.3721438	43278.3707485	50746.3914257	121214.90565	321272.103379	146334.013415	94379.8757286	554252.069693	202932.745525	99455.4346195	121368.649908	225835.941678	91430.4386979
NODE_911_length_24361_cov_31.458940	49783.7470722	19289.4187736	117250.947768	130612.602506	13709.4416728	15084.356608	33930.5105423	78977.2732547	87056.7433462	90612.7703601	38560.9645401	113802.885747	55627.8020992	39759.6269124	59666.9652188	61888.8214553	166356.29792	32826.5821314	11571.1897673	54012.1121274
NODE_920_length_24235_cov_29.789992	65628.3457566	19380.7472908	108933.044654	112446.225874	5712.7070181	19199.4512377	54047.5423963	50385.5002224	131770.458465	107928.030876	23371.8202422	92904.8124149	30462.8927481	22567.9660794	36442.9310079	51609.2341466	124033.377915	24904.5741925	16393.5286781	42012.2616989
NODE_922_length_24221_cov_8.036787	24838.9430566	112803.691388	128423.27017	153248.914774	42274.3241387	34642.6991128	14179.7310415	51976.5720151	48237.7675863	52120.8981153	148594.702292	118546.000067	109868.777773	89693.9488846	83578.6726924	36547.8667625	49083.8671942	49334.069208	49867.2349982	51795.8765161
NODE_929_length_24102_cov_6.795775	35555.2724886	122089.611258	100570.519547	124740.561433	37547.2836632	22031.0838793	24100.228485	38580.7511869	57590.4237387	48178.0514298	91129.8310749	122898.308436	105520.173695	69263.5401788	96806.054293	34638.9833065	67570.2768813	54155.4728414	56838.840018	49307.4154009
NODE_945_length_23934_cov_30.661334	96194.8215479	57748.9435342	158791.902054	179115.930809	43587.1423518	45262.6295755	89584.841278	111380.714131	152972.937089	145624.676628	140253.246854	179018.170226	185275.521879	101857.498922	149781.31354	90733.5000143	207528.298209	75857.8972284	66067.9277573	117653.553185
NODE_979_length_23599_cov_38.661060	117718.666585	120851.988113	164620.148711	149755.80584	148588.215536	72706.9929923	325286.856732	403228.501861	295410.812605	334082.280982	59618.5056222	125015.630335	347764.390448	154812.673006	152662.665379	95101.8278746	76757.0031655	117771.182968	97428.0058983	174111.815756
NODE_982_length_23590_cov_19.228766	5659.58063356	1015.57029732	3477.90070374	2756.26762415	3428.96931248	0.0	5736.30647862	2724.53421819	5884.71850197	4074.1917758	18107.4920839	140033.622602	9152.34690201	25802.2531607	11121.1720103	15998.5140895	11248.8155071	11636.5714134	4823.19907346	25952.3423493
NODE_1001_length_23370_cov_32.344799	48678.3641271	15742.8229296	117105.376225	152535.739819	6858.91855703	10975.9528634	28289.0626473	61309.8301227	118886.087872	106960.986601	36243.3156395	109942.226974	73506.7806966	43009.8479813	57634.8122598	66848.7710996	176564.367287	35223.5629321	17365.4722329	69653.8510306
NODE_1014_length_23263_cov_31.316960	48681.3056702	22345.7547328	102039.161845	149790.116616	14862.0250303	10976.5929445	43850.4558202	51776.0260902	113007.67629	104930.093927	28061.057525	106715.399433	60960.8597103	38711.5506955	47526.2328705	58072.1121143	148745.566199	27183.1122716	16401.6647997	50442.1330043
NODE_1040_length_23051_cov_32.357019	45290.4502374	33060.0404521	92859.335356	123304.028932	18356.0269996	19211.222257	59416.7996835	83374.330485	112265.400805	97937.15359	19928.9765413	100850.614753	43079.131133	39286.6025899	47608.0772994	63190.0206104	170938.209661	26080.0425835	11598.896297	60057.6398924
NODE_1042_length_23043_cov_101.579476	684005.20078	643294.347343	539859.234976	551779.713119	701232.643045	424020.880226	1086470.12399	866600.68231	747474.708964	962857.073013	521340.447148	488462.853684	611903.857687	371798.836345	490865.737519	192375.143571	178315.444166	178631.311557	284129.2705	285035.664138
NODE_1083_length_22669_cov_4.786062	34301.5056608	10084.6634218	18559.6162933	24842.3751966	8110.30234848	12352.6827118	18394.6413454	30179.9159644	12953.4076104	15286.4753674	57311.1471709	134790.531744	59190.1574595	42105.9570345	195226.88487	35569.7037415	23171.9694122	36447.5402549	34744.1943024	22827.1793281
NODE_1088_length_22647_cov_11.368980	18120.4969093	20861.8170378	5809.16234425	9258.06369752	14868.1375585	6862.69015224	7074.95601552	31388.6113413	14149.7456135	16305.8021322	71596.3677307	178761.161303	73981.0860699	32588.1161452	464787.756936	189321.925778	62033.3920044	74466.6543784	166453.084708	42377.7150128
NODE_1109_length_22445_cov_4.841670	28316.7370956	2032.22266207	3508.83333163	1838.99888093	1143.85283736	1372.7007082	0.0	12268.9315421	6343.84123332	5096.20195632	26375.0735917	74507.851649	3626.66324935	8650.52482875	169712.242501	21344.4870264	8664.84094523	24929.9507852	6102.66150874	7209.57676099
NODE_1118_length_22386_cov_7.040482	26235.7913374	94824.8036706	85854.4138011	102068.682413	28657.4521039	13727.4168046	7075.95551042	13632.66925	33452.9433114	27520.4675432	16429.6016123	54015.3652323	12576.5327756	29085.0280135	24280.9725703	11588.3625119	24964.1994602	12488.3089953	11654.6707942	20427.9155353
NODE_1146_length_22162_cov_4.808613	31165.150229	3616.10590132	4679.98760268	919.682288919	0.0	0.0	1425.75338028	15156.3816611	7139.5070954	5118.48189641	26912.4298255	57294.6052366	16198.1932501	13995.7892655	142319.487402	34698.6948375	21142.383015	19289.6624903	4826.99387958	10994.6408361
NODE_1149_length_22132_cov_6.906690	88365.3469311	15990.4819266	30170.2751288	32581.3773099	21738.2019984	2745.89980226	14153.924594	29996.8322964	25915.5824157	17330.4867045	67860.0357562	14077.4261636	69977.0304085	16142.3555869	29344.0419487	12453.1946405	18246.0232376	22668.0195637	25100.7454658	42064.2666613
NODE_1173_length_21949_cov_13.402074	61331.4708434	141557.727157	132520.122324	145209.600039	105823.584139	34327.3776475	84027.7861388	100515.389727	102338.730456	107655.153621	111186.764873	92977.6802503	97873.9446886	83969.4798563	93593.9863811	55391.7163859	51738.4471345	52935.7920018	68866.3588986	54287.1743603
NODE_1174_length_21947_cov_10.298831	16995.3214056	23889.0339556	8130.58385595	8278.61562437	14875.4866022	4178.36385702	12748.4996873	24545.8745667	22384.3428463	13254.3000872	24581.5757947	149957.176434	71818.49217	13991.9271889	433203.126432	147675.313909	49981.3271803	71412.6628089	135172.714953	33664.6237247
NODE_1183_length_21906_cov_6.972816	99708.5562511	20327.6203489	38299.0755064	40474.5054863	24030.3573362	4119.40118004	29727.0968522	31844.5183261	47126.2055207	34666.0225862	70210.1064551	23734.8928241	98700.9229245	23679.3717797	27324.130374	14234.1039193	15367.3508791	34006.9371954	20276.4019214	39666.4244375
NODE_1213_length_21658_cov_18.586631	87814.6989674	115955.5197	140758.126097	142455.150484	104568.907499	56351.7896146	109061.924981	144619.959446	91252.9498869	130873.639594	329698.976598	414349.745326	364725.003158	250084.80782	635720.128737	255131.159377	206577.88702	211092.641048	327902.89259	185393.684561
NODE_1224_length_21598_cov_7.151511	26065.4054891	104195.789798	95188.3246467	131839.262828	34719.6026426	26094.4076039	22653.3078961	32735.612157	42422.3330292	41811.6867157	74149.0964501	61507.8210463	52321.5079973	59318.4003863	53828.1914357	16038.6852579	34583.6893421	42233.0950155	35731.789853	26449.7304257
NODE_1244_length_21476_cov_7.664255	95817.4965467	10675.6803258	32506.214843	30831.1919751	9351.23806172	5493.98056512	11494.910588	31616.9735845	19104.6739818	14425.1525657	72570.851865	10035.3762113	55648.4270904	10766.837495	33018.1484699	7118.90988829	11276.9731649	24945.4848107	18744.1891177	27654.2764086
NODE_1245_length_21475_cov_33.069701	74802.5031033	34066.0287005	113953.22214	145051.847842	32253.2219956	23349.4089857	58053.387744	88977.4267661	129634.654755	96530.7186506	58733.7575832	120574.915909	99404.5011076	42716.3877603	92235.5985051	80275.8690488	135061.750364	45418.6654195	24417.6440063	48648.6962511
NODE_1364_length_20697_cov_6.799050	1771.91599654	3071.45943507	23430.6054794	13917.6663995	4617.80711669	5496.76136285	4321.50127021	2760.68806502	3557.47320073	4124.0879622	21981.9675333	446152.263816	9246.84967881	18651.5712007	24989.7849369	12016.3244821	14180.6752167	7396.17853247	8518.49457913	13800.7872519
NODE_1394_length_20517_cov_7.502101	102071.774164	13223.0203326	34853.7080081	30391.090838	24056.5136993	2748.7134199	9917.53442185	23205.9794776	23586.1603702	17349.8272601	73790.801978	14447.8840622	68263.8755468	9697.63423477	26336.5639282	7147.10782656	20189.4374863	21558.3673422	28992.0861513	32486.0734224
NODE_1411_length_20397_cov_8.354292	32892.7104192	106354.170556	119675.970619	124340.540588	44680.903784	31764.9841128	48174.7394938	35494.7905999	54253.1119792	46950.8015058	81506.86459	61574.9670287	95219.2796634	59269.3488021	67555.6946847	34785.1871569	27883.2111689	37446.8157794	45424.6779658	36098.9015693
NODE_1436_length_20257_cov_5.033957	22913.4236824	2546.0012269	6972.20331622	7496.593394	8020.61502542	0.0	0.0	12316.7550588	5910.30941012	4192.64241298	29506.0218894	101439.262309	3600.78630968	19425.8723374	136932.247501	32120.6451472	11592.7711558	21601.8899635	14510.5936955	14543.0303967
NODE_1486_length_19959_cov_29.608370	56730.3637574	15262.4379227	82525.0948623	98591.1956186	5730.48946096	10999.2263739	35433.1877639	54626.3428994	102644.140284	72492.0279765	16404.8435815	96156.3690556	35944.7511379	34497.1458756	33613.9815611	45428.8924684	127789.428491	31783.663506	9667.81690601	54166.7779838
NODE_1530_length_19673_cov_38.246661	131351.360704	109909.340485	120911.588854	121659.792375	132331.364352	51545.471128	287775.794636	312809.402861	238378.204917	284227.418006	30472.9740379	101582.291221	269651.346994	85262.396559	110613.538043	83749.1086868	57722.4640679	69258.6290277	91863.5985958	142478.000912
NODE_1568_length_19431_cov_38.881090	64699.7778379	55729.4629093	105820.290697	119844.956803	26372.9245977	22007.123638	59550.3039939	75742.6250685	124106.212915	119509.755801	105492.447135	175618.674458	99725.7558611	80891.7422374	101377.417579	81090.9270502	153331.602615	61322.9756172	47899.4122302	78274.6102418
NODE_1607_length_19274_cov_6.567876	84007.0660768	8652.51561986	30238.6558552	30426.9725848	10321.3574023	8253.67439632	17016.358872	25962.4362281	16526.7691991	19410.1202831	55103.6238672	14053.3907237	57545.9023865	12944.6018431	22305.8338558	9803.37031371	9623.63758632	23850.9280558	16443.7337348	25292.0718764
NODE_1635_length_19170_cov_32.622234	56766.4595796	12725.1732249	94214.0026074	125409.262472	11469.3140776	23387.3371438	36871.645912	46463.3285933	100350.078595	77647.3602257	16415.2768964	68111.0668699	44961.9640664	26970.6281045	35489.5709203	51694.6579618	109719.187284	20445.4372541	967.357721912	42157.204971
NODE_1648_length_19127_cov_8.683515	45414.8213578	91114.8455511	3489.54877122	3688.66160389	82582.5139152	52279.3417848	231164.429376	155794.748405	102715.085292	168582.710248	7055.02842882	3243.51484712	7284.32937386	4366.46130889	2267.26158568	1782.63277973	2892.53580436	7951.28288581	3869.55950732	1204.54652461
NODE_1699_length_18898_cov_4.451255	24983.0322365	2036.40494181	4653.73017992	1844.76934161	0.0	0.0	1418.43172011	8201.39852435	2361.73976067	3065.74427936	29319.7748144	50825.3396054	0.0	5395.56896379	121706.015884	25852.8806416	12514.8338033	13633.4646516	967.571665567	3614.33829784
NODE_1700_length_18892_cov_12.570845	151665.106123	268303.371045	230863.669376	250463.579293	192580.696809	117593.253299	224151.22772	245294.838412	185759.663301	204093.525121	601975.656246	617594.457373	625389.137148	448210.56551	848564.556225	354989.060296	264313.63559	334465.906075	435084.407466	350841.813027
NODE_1705_length_18873_cov_6.285206	21576.7222684	78912.0105208	57009.4977097	89473.9226623	20650.750509	22016.8485625	18440.0268164	23237.8375732	29522.4087964	21460.7180421	43394.1960416	25953.9641849	23386.6479797	34532.4695392	19270.5185006	8241.90218971	24067.5022081	10225.3210939	6773.09817467	12048.052648
NODE_1735_length_18772_cov_91.744403	487222.507485	413865.338623	347599.985583	310716.153691	477207.511752	291747.339201	832704.538038	590434.294236	573667.908675	649966.937639	230329.654184	277221.627312	321472.804883	165843.631906	232518.736045	84461.6952006	90586.4343675	83561.2024931	134917.171375	125627.521186
NODE_1750_length_18696_cov_4.523255	14765.2966374	2042.98123359	2335.60007885	0.0	1147.46309573	0.0	0.0	12350.2706982	5905.41769717	3066.30482206	38849.8480061	72466.544371	10795.6495651	5396.65763623	114688.643188	29423.5971542	8787.22943257	18181.1788444	1938.9541592	3614.99302601
NODE_1757_length_18663_cov_6.490810	20444.8661771	86052.1928363	93095.5059501	93340.9299054	19507.5998755	16515.4860159	15605.6992198	28711.1023	33071.3661347	30663.9145292	71059.1416749	59659.2855827	46782.6500267	45348.1485844	30439.7022602	22291.2099782	24072.0787667	25390.4101263	22277.1348815	17077.7835429
NODE_1770_length_18587_cov_30.403087	72728.1540464	21120.5212218	95781.5707327	93827.436992	13353.6940201	9836.67688506	27993.5773633	55750.6459882	80321.7384162	77356.1255869	26981.5691464	90542.6034079	47521.7694811	31252.9264792	48171.1465639	58547.6592088	122892.94944	25669.2220792	5014.19223272	54023.9723378
NODE_1771_length_18585_cov_5.022990	29311.101969	13090.6007718	9310.2492334	3690.79391794	4692.26159218	2834.14600486	13054.6476031	24611.2916639	13390.4996531	11738.0564203	37843.4238961	84427.2841623	25192.5524939	23747.9833811	142784.512673	35178.7223709	20221.9876171	30683.7900737	14528.9817906	19611.200248
NODE_1844_length_18271_cov_4.681214	27269.4953275	5602.62203785	18626.3548493	7384.14577599	2295.94895143	1376.74187063	7095.7644381	12309.3328781	8270.84755897	6134.99256114	42244.1411918	50855.1682511	25200.3791699	20516.3697691	132999.855469	20514.6542046	20227.9334116	39786.726548	31946.4292002	12054.706058
NODE_1850_length_18239_cov_7.346073	82947.1872284	10186.8224884	23283.6822762	38768.1223485	19516.1581215	4130.37145092	21287.8713154	25987.1706968	21268.5657653	22495.674919	70408.9907755	22723.2395384	77403.6362316	14037.9929886	43636.4216772	11595.5490638	25044.8685975	28419.9438714	28074.9155936	33754.2072469
NODE_1873_length_18127_cov_7.130644	19318.4857793	70804.325031	58215.899009	79392.458536	17222.2076868	12392.3210374	4257.97209853	6839.47845855	17725.7147802	12271.680348	17604.077721	41122.7367684	3600.56925297	18359.5963642	10149.03039	8028.4719428	20230.7376719	7958.42563037	7745.56483851	12056.3657977
NODE_1879_length_18097_cov_30.662066	48865.793343	13753.6756759	80340.4241026	108937.57935	17222.7670551	15146.560578	48258.273028	45141.8860634	118174.820625	71586.8446208	25820.0475142	88741.1440464	54010.3210514	20520.2015467	38567.4105886	61553.2100604	112717.373705	18191.1829914	11618.6443788	39787.1681438
NODE_1923_length_17943_cov_106.321333	488812.62958	401591.57695	357276.617103	371763.587073	489290.034739	258945.192707	845340.255873	653897.943994	493302.681174	612110.56699	203726.768465	284766.806474	336786.228756	189672.07009	238615.03044	88786.1622594	75812.2139171	95610.6576598	175973.903962	119703.10995
NODE_1933_length_17896_cov_7.537582	15912.8435011	19509.0543113	25621.1819041	29549.2970098	27715.3083255	11017.6747426	22713.6929437	49518.6367118	23639.6137865	16365.8943224	100952.291461	174414.340674	52220.8462008	80607.1268655	196933.585714	47323.9218366	31798.3595711	151243.458202	193678.866454	61501.3665213
NODE_1967_length_17753_cov_11.978868	1136.78944772	9179.08699192	30284.1872463	28630.7296501	8059.17843314	2754.76943936	31374.2619487	35778.4095727	17793.2938703	35805.4849565	15293.5278463	89674.4861626	68501.0771254	46876.3206839	75602.9160287	46507.4377639	11707.8730438	39438.1264216	14580.9342212	10868.1647493
NODE_1981_length_17692_cov_30.218348	40164.8319453	20210.3370455	99452.1300902	93670.8107515	19734.6677652	15421.7087149	34489.099469	55121.661985	107543.37946	71199.908758	35348.3268896	108607.935367	63425.494711	40155.1795655	58040.7927016	42835.1073285	115874.001606	39958.7905269	17507.6868418	52036.8235117
NODE_1996_length_17618_cov_13.262370	32328.7784138	81023.8389041	3494.83091888	8313.49529548	35612.5928852	46837.0844378	135675.457148	114608.057041	206904.598172	158588.65757	18786.9373195	7579.14377627	41428.7935998	10805.8881098	21323.2084835	3569.8283571	7710.85659124	3412.44949217	4843.19811052	12062.4565326
NODE_1997_length_17618_cov_7.111826	78448.9393947	7134.18289378	29123.6724343	28635.3788639	20678.2758323	4132.68954932	11359.6408262	23266.2173914	11823.1280328	16370.4337179	77496.1115105	19489.232027	77453.8209025	15128.239503	34523.3020052	8032.13539388	18313.2801145	22749.6078383	19372.8103916	28949.9105618
NODE_1999_length_17610_cov_30.341156	80723.466295	72870.9694636	154939.257328	159805.44064	68976.6356782	34439.285536	86617.8644597	135492.659614	151337.175963	129941.43715	189045.034278	241514.086498	205344.443509	161060.711154	202064.388572	91031.4563396	213014.190971	133360.947912	96864.8136469	152039.596877
NODE_2006_length_17595_cov_6.309920	23876.3203006	75068.3063517	71063.5314662	84984.7905976	35613.5225796	17908.6882648	21299.7626242	24635.4074252	20099.779887	34788.0004137	64581.5602067	60634.6157472	64846.6660833	46466.5096738	32493.2356873	18788.7229495	32825.1533066	31909.609684	21310.5534837	31363.1415883
NODE_2025_length_17540_cov_38.081212	119388.138922	78648.2078337	96698.8529026	88685.7374971	120634.067888	61994.794181	203067.797476	307960.466167	167901.762043	244552.883915	32879.6927787	83937.2220151	235983.921999	70244.5257223	90376.6797136	70509.3304337	64583.6208377	77354.7597867	79434.3548673	135110.365834
NODE_2053_length_17414_cov_9.278760	52310.0401585	80212.828728	116865.281058	126569.982473	72545.9107747	33155.2213565	67052.7211509	101431.0177	60389.132314	85100.2539993	374374.557687	324686.586072	308082.738132	244506.944451	350815.200824	137674.295163	122435.792349	243471.189711	263520.929674	205140.584606
NODE_2083_length_17318_cov_32.233331	38667.7517157	13361.3196836	92061.4541008	121976.441127	12641.1234796	15157.4940617	25679.1347859	67280.5538886	100527.908075	51276.1788995	19308.1162872	66067.8452498	31229.8844889	20569.2730174	40627.6726659	41957.3540464	122448.193005	27307.8771236	7800.31183728	27803.4217271
NODE_2092_length_17295_cov_4.310557	23883.5889096	12233.2155216	25638.0313015	28646.8092055	10343.0094587	4133.95911489	7184.07220694	16428.8462328	14192.529088	13305.415635	57553.8283634	67152.5858323	64868.1164421	31348.8706572	140168.713879	30352.8018779	30853.8447621	35273.5345013	20347.683676	26546.3369406
NODE_2106_length_17251_cov_5.958944	11373.6487646	10704.453234	2330.85182863	5544.84896754	13791.4084377	4134.1380843	21306.4821751	27382.7344718	29569.1454721	23541.4525691	35238.649182	32494.7434886	21623.7872258	32431.5671943	21330.9625747	1785.540655	27962.61619	1137.91020397	10658.759267	15687.2002418
NODE_2118_length_17195_cov_7.662369	3412.29481236	1537.04407771	3496.49369014	1848.42275094	1149.36029349	2756.24506735	1420.50757398	5476.87716316	4731.35127418	3070.80594702	4698.75943132	4332.89520471	3604.18933598	4324.50082474	10158.1864885	14285.0389908	0.0	3413.92225959	14535.4791962	28962.7182954
NODE_2125_length_17176_cov_7.865837	26161.4458159	103437.179268	82652.6411907	85070.4887247	29346.2801305	33814.2150264	31654.8912259	41077.4598083	50863.0147449	36850.417267	67576.9691659	63361.8523279	74728.6861993	64199.3237459	65898.5227115	29079.5965617	35881.9160861	30869.7569063	53736.3950565	23937.7787542
NODE_2150_length_17096_cov_44.504607	55281.3098986	22731.7342253	90470.891797	93740.8359374	27016.4973243	25304.043214	32649.4892518	90866.4172134	108377.887883	96593.7086964	50434.239018	109990.188224	75642.2715181	33410.5903514	79113.124833	51532.1109998	117548.211145	30639.2861124	20625.7267382	61672.8691956
NODE_2153_length_17090_cov_10.772116	29576.4960219	58282.1407486	43578.9078219	50322.1840323	48279.2249388	33078.3073046	88819.679249	95856.4989649	47318.8392328	54257.0236013	136617.300079	231328.164805	155601.029839	81839.1703749	396156.614581	161169.963937	91197.8603679	98678.7054059	171184.338856	63182.9023786
NODE_2172_length_17014_cov_5.753582	26165.9342674	94153.7045228	53624.1643044	71180.5846752	24141.8376476	15162.0483223	15628.2667439	27389.8835845	31942.8636454	26618.8417664	16448.8031381	22752.252321	16222.2304127	14057.7199525	8128.0629599	5357.84152322	12538.1852552	11381.9348239	10661.260874	7242.10930909
NODE_2206_length_16928_cov_6.920109	67127.5136987	8158.00382137	31478.2254006	30509.3986441	8129.37448503	5735.90062992	5683.47224205	19174.77818	21297.2608923	13725.7882423	64626.2612094	16253.1790899	48671.5681374	10814.7762649	23370.2762199	6251.34896451	16397.6583297	18212.7882993	19385.7639122	26556.8917728
NODE_2216_length_16892_cov_4.330819	15929.1868922	2549.45206575	2331.82931245	0.0	0.0	0.0	1420.92565429	10957.4552058	1183.22161386	2047.87004602	22326.2969587	65015.3843597	1802.71800121	9733.72704939	103646.047738	16968.5462782	7716.84575515	15936.8252048	5815.93982775	0.0
NODE_2250_length_16774_cov_30.777319	44379.8601328	4589.49066776	60635.9059492	94321.0321886	9199.62144397	8272.22715796	22737.3529427	34246.6875679	75736.6604924	80901.73847	10576.984642	66107.8827354	27044.6834893	15143.6027098	37601.8045072	52698.0993175	104191.322282	19354.3650128	1938.87265171	33805.4897792
NODE_2261_length_16732_cov_32.397374	43411.5105535	22230.7874081	107497.827632	114905.352211	15147.3074383	22480.460281	39079.3413786	67571.89157	76029.8674647	76365.3937784	54317.9817696	100006.484047	87565.5779479	50716.9005279	50065.3976547	65361.2613562	113291.502737	38284.8405651	22614.592508	67356.7028468
NODE_2264_length_16730_cov_30.446177	52614.072659	18131.8503256	59880.3926846	76446.5795684	4698.95820392	13787.6682373	35687.5709626	52057.6216156	88410.3789246	68704.6908073	28426.5978171	78386.0755276	32670.1248698	20618.5014112	29527.472524	43970.2510902	113327.608497	27563.3465972	11655.4573809	28183.037909
NODE_2267_length_16728_cov_92.770887	444959.167136	409770.156938	374085.93817	371071.343861	447357.779845	299193.166712	761651.335367	630172.579071	530184.243163	609296.354682	330750.803533	326028.043706	428392.139371	236579.406782	299045.263	107778.200972	123972.318816	125697.012151	178631.885562	157350.329978
NODE_2290_length_16655_cov_30.174880	37557.1476347	6629.96793531	80470.8036392	87862.1295227	5750.63802788	11030.9962096	24161.3002641	45211.8721183	85215.2858909	65549.436359	21156.7394441	61781.4598587	36064.7458194	14064.0582166	28459.0785028	34838.5897426	79118.9713922	17079.6328737	2908.67493907	24150.0401928
NODE_2309_length_16595_cov_6.017775	45285.8093997	62193.8417836	57294.0934858	60121.1124371	29101.6599423	26913.2171965	35533.4883858	70305.0017986	55146.6458778	41230.3937566	155786.941255	195052.47068	130688.19052	108401.326798	240299.552839	62310.595814	67545.2535526	169110.88492	156550.418019	103173.479387
NODE_2323_length_16543_cov_7.479864	3741.3391868	7258.574062	3499.21987177	7400.05058831	4601.16701775	2758.0786396	14214.1462949	65771.377884	15388.0763162	20486.8148456	7094.87389278	21680.5686813	147885.623886	14142.369688	29574.0259984	20548.2241019	4824.95857842	4579.56599356	24352.5539812	57967.58688
NODE_2336_length_16527_cov_6.614072	12520.8432574	68347.4440878	75817.7750141	72152.0765767	13803.7862137	5516.25246228	7107.18480262	12332.3655532	23674.4178732	23560.2833441	29133.5237505	35928.0429866	28461.5949879	23804.6579805	18297.6868893	19924.7821566	23506.6234992	8244.33740138	27047.480177	8453.76417175
