	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_17_length_89084_cov_7.877882	0.0	0.0	0.0	908.129595133	0.0	1359.57963005	1402.15768594	2697.45684331	1165.45773797	5043.68410288	3473.70550107	2134.05393844	345958.95809	1063.40435661	31051.2664743	1179684.95571	0.0	80755.2541438	2058513.52733	42807.0193121
NODE_32_length_72346_cov_8.080190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2317.60216567	0.0	261023.856662	0.0	15036.4456768	998889.75128	950.862588674	57247.1951981	1748033.20998	27371.158119
NODE_61_length_59600_cov_7.851239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209734.385201	0.0	25082.7488291	814655.164226	951.731660842	40446.5041546	1295685.09093	39307.9742933
NODE_64_length_58113_cov_7.540218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3480.04018157	0.0	209764.171211	0.0	14048.1485741	764224.729424	0.0	46070.1256585	1275659.94778	32165.4024808
NODE_89_length_53543_cov_7.653455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2321.07481521	0.0	206309.195604	0.0	17065.8919003	691266.309977	1904.63334197	57332.5651037	1199838.88933	26220.8977028
NODE_105_length_51778_cov_8.478781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1160.75268986	0.0	204573.817773	0.0	15061.0218081	736423.972475	0.0	49473.0904283	1280260.32932	27418.260728
NODE_114_length_49850_cov_7.718185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174375.595455	0.0	10042.8945935	690653.796437	0.0	39362.6088168	1122383.83523	28617.0404288
NODE_125_length_48655_cov_8.142572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2322.3823812	0.0	186910.033709	0.0	16071.0198247	698699.927712	0.0	46117.5027866	1127334.9853	26236.3394318
NODE_126_length_48411_cov_8.260030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195766.436274	0.0	13058.0905078	643328.363019	0.0	41877.3804577	1130620.08964	25304.8149843
NODE_127_length_48308_cov_230.345533	1401019.72429	273758.642845	1204978.56949	1737948.78847	735056.704914	688458.756016	5350633.01374	3264966.43725	2543584.04945	3157444.21048	1486402.63971	1122695.93082	1701413.03433	808715.148153	2140552.05336	608627.505864	1276908.21396	385829.746053	417975.144746	892076.308718
NODE_171_length_42487_cov_7.840309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1162.2405563	1071.20581502	194172.093812	0.0	10053.3126757	540159.942911	953.75867747	47285.6992668	989630.356916	19098.8125666
NODE_194_length_40453_cov_228.227957	1085267.92233	234086.672346	1112101.99723	1512600.43744	603183.635839	552768.877363	4571237.95922	2660343.99204	2196847.45041	2714688.57918	1294622.82992	970897.257964	1545076.58079	656006.425849	1707656.17369	535919.298012	1090563.51662	299585.193585	337835.923683	673483.420196
NODE_196_length_40369_cov_7.779704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140787.928971	0.0	19108.3263714	509776.104677	0.0	23651.8424405	881220.184889	7164.84626228
NODE_267_length_36970_cov_7.484546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144461.385493	0.0	8051.08684463	464593.150963	0.0	33812.0532376	816340.937345	11949.9255596
NODE_269_length_36790_cov_7.471077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135549.979623	0.0	12077.1026397	463927.547483	0.0	27050.745702	829581.880386	14340.4962554
NODE_273_length_36684_cov_8.003740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2327.17287901	1072.51143067	135600.285195	0.0	11070.9306796	531027.898508	0.0	26294.1208024	842695.291469	19838.0590068
NODE_297_length_35752_cov_8.195647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1163.8511001	0.0	153192.750371	0.0	17816.3995404	476372.947508	955.116828076	32694.2684672	829382.714392	8671.53135584
NODE_312_length_35240_cov_7.439676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112408.440087	0.0	12081.4050831	449718.529631	0.0	22550.5959223	778146.46931	11954.9214823
NODE_333_length_34365_cov_8.235063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133851.708625	0.0	14098.0365948	505594.343663	0.0	38344.5543383	793757.293843	22719.5009353
NODE_348_length_33895_cov_223.381915	948182.369255	182730.784827	925738.617409	1281906.2535	498373.77403	446924.719349	3709510.49287	2230303.93546	1844989.19407	2292667.20957	1014176.99238	782416.485583	1270725.38743	539387.936731	1504642.68482	396728.917936	838985.442469	243630.955694	277751.053237	574038.810498
NODE_351_length_33776_cov_7.705228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1164.43038361	1073.30924101	126734.349151	0.0	3021.45621407	452532.255009	0.0	36094.6455902	748700.772149	14351.4512782
NODE_360_length_33507_cov_8.077873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1164.49959917	0.0	148165.930273	0.0	12086.7141344	477360.748271	0.0	25944.9146905	764130.470976	14352.5020132
NODE_361_length_33437_cov_8.061770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139243.14538	0.0	13094.1793194	472055.281397	0.0	24817.3550362	778561.964671	10764.5834889
NODE_385_length_32748_cov_7.834338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3494.23614838	0.0	137486.741342	0.0	10074.3452547	440250.239283	0.0	31591.8602514	752745.624417	19140.8396774
NODE_394_length_32577_cov_7.733196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114280.816494	0.0	4029.94419177	445585.392482	0.0	34978.4249629	727783.685669	13159.9938311
NODE_395_length_32575_cov_232.377491	939506.921342	182278.027605	845845.987842	1168575.06112	518291.334408	471688.576504	3734783.70311	2087429.93027	1848841.52842	2170263.69351	1011270.87976	752653.310668	1214788.78919	531049.841469	1373856.44395	423439.218587	862084.783311	235822.420555	278807.645235	544345.469484
NODE_444_length_31463_cov_234.061545	930793.596816	186378.211942	877930.635127	1179587.96379	469164.198993	473203.773465	3568124.58542	1972565.27753	1706098.58066	2070441.72001	999168.341626	813062.581697	1153938.9635	491068.6174	1439152.90058	413822.278268	869233.634021	235901.376559	267353.907373	542137.656494
NODE_455_length_31285_cov_7.730003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121474.567472	0.0	14606.6892274	364668.289756	0.0	20318.0099797	730747.346253	16755.768406
NODE_462_length_31098_cov_8.034597	6770.17416404	1519.52844828	0.0	3660.99306935	1138.88168062	0.0	4230.89033652	2715.56250335	3519.427526	1015.29164343	3495.99365193	2148.38201234	115280.355249	4284.84830832	13944.3942438	419829.194675	956.356734107	24229.847238	742592.661506	21544.4278703
NODE_465_length_31071_cov_8.142604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130416.057494	0.0	11482.6804355	416606.528246	0.0	16932.8106705	756948.611021	14363.070059
NODE_468_length_30951_cov_23.392446	67704.9829662	32924.3216142	39282.7827556	61324.9751071	34168.7416263	49242.5243383	73338.4141268	82829.1762138	48101.292981	73104.7147243	55938.4400797	121389.136816	101835.962595	247464.051938	73581.7201806	58493.2573622	66948.8060991	53058.2078772	52901.7283099	76606.0745812
NODE_476_length_30759_cov_233.972903	868322.232059	181345.943373	873523.409272	1154243.92341	489786.400379	422689.701227	3514842.71438	2082895.63362	1742316.42438	2172472.40779	1029097.53391	770279.982983	1156005.00397	517461.655083	1374898.81724	397067.833009	797502.490047	214503.919174	279914.450433	566833.493055
NODE_505_length_30064_cov_7.853644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87570.9665152	0.0	11503.5158974	397229.939333	0.0	27101.5304471	704266.458576	13170.6169133
NODE_506_length_30017_cov_7.681263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106234.848423	0.0	6049.63941744	385691.155642	0.0	17286.6231479	662824.33925	25144.3226616
NODE_533_length_29553_cov_7.648044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1165.94641713	0.0	92950.2473984	1071.86341441	4033.71562931	381729.369029	0.0	21459.1782518	652895.511293	10777.9097351
NODE_548_length_29276_cov_237.297492	885180.337932	164696.222269	821939.436462	1151729.16744	485510.23789	430300.739029	3351281.89874	1952302.94765	1654611.42099	2092937.71736	1034369.29761	810048.167152	1195922.43845	511881.464836	1377420.0026	408441.255473	829358.958231	213448.954499	235778.15883	515560.407306
NODE_553_length_29225_cov_7.187590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100112.933447	0.0	6051.27243855	377752.050691	0.0	20332.1253589	597635.635834	5988.43628092
NODE_555_length_29185_cov_8.100961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166.06945508	1074.91542156	110841.05762	0.0	10085.5773138	397410.877108	0.0	24850.7328192	684620.123933	9581.64233504
NODE_577_length_28780_cov_7.741584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110907.754787	0.0	9078.34464825	373374.47813	0.0	23724.6918777	656440.222832	16770.4392181
NODE_588_length_28623_cov_7.853892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132382.475079	0.0	6052.55649485	380490.080315	0.0	35024.2426767	641074.951621	9583.68665039
NODE_594_length_28581_cov_7.753874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4665.36583133	0.0	105503.211668	0.0	4035.1132544	353853.949913	0.0	31635.2851162	646384.250004	5989.90718271
NODE_614_length_28169_cov_8.397596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1075.33635611	128771.638017	0.0	13116.1069184	405388.79966	0.0	25990.23438	676783.780737	11981.7338371
NODE_635_length_27934_cov_229.505793	743293.451856	134344.864393	740308.622568	1014555.43696	474386.057119	409398.604	3141069.14251	1810692.08062	1552681.02141	1870268.75972	881973.46621	634512.108458	1041007.53486	433327.388403	1208807.42866	338887.693798	716185.359506	221502.500547	240703.255644	434977.407596
NODE_665_length_27460_cov_230.312680	801603.452889	161745.333996	677730.636409	1032098.1224	396226.720627	366050.920587	3033021.93961	1827842.94782	1503011.7935	1835333.85448	860038.554324	644326.17804	1026699.6646	437384.287116	1243908.03877	315143.373231	683775.773633	187827.621595	226697.22079	521517.532673
NODE_700_length_27001_cov_229.333630	802338.639672	144527.991284	735987.940032	1020525.82762	410704.506498	382150.519852	3054588.55693	1835891.00212	1523913.34107	1827267.75783	799446.046418	648750.679692	964492.072344	401324.848393	1148691.41037	323032.759788	678152.004306	204628.960223	232120.369088	491488.228528
NODE_708_length_26875_cov_230.538702	714232.480051	148591.243992	748062.537648	1024715.63081	458647.956451	398607.093239	2920679.70177	1818313.58666	1483188.55362	1801702.83876	870530.803936	692189.266518	1039707.47578	412870.939139	1181911.18553	334586.152011	683909.836826	221051.968546	195530.224318	456672.807554
NODE_739_length_26437_cov_232.983853	752798.900405	149919.886957	670568.224642	992339.446416	419947.656215	356207.200811	3056365.92017	1759137.30172	1519635.62542	1715709.90271	870235.206683	644678.940114	1077508.66076	430417.602832	1207334.55449	305717.46717	710966.664904	211578.132924	245381.650548	420866.620852
NODE_785_length_25931_cov_7.614005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82354.8071851	0.0	5049.2779043	349808.359024	0.0	18097.3068713	596521.726686	14391.9570636
NODE_816_length_25588_cov_7.149414	0.0	0.0	0.0	917.619557266	0.0	0.0	0.0	1360.8257356	0.0	0.0	1167.80219583	0.0	74127.3178842	0.0	11110.1455283	309190.975385	0.0	15837.6614504	539683.734778	19192.4008842
NODE_868_length_24899_cov_7.940589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101797.460013	0.0	5356.35245978	315877.443312	0.0	15842.9717007	570045.432954	17693.6686884
NODE_875_length_24823_cov_7.757389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1168.24708296	1076.98462508	94941.5635632	0.0	7072.64738092	340606.758786	0.0	20370.2889093	562450.39742	14399.7725567
NODE_882_length_24720_cov_7.883479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108622.561023	0.0	8091.35098711	339977.285013	0.0	30557.0307009	545681.186423	18000.6583001
NODE_890_length_24641_cov_7.636134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1168.34603113	1077.09149013	102117.106497	0.0	12125.6211604	319805.534261	0.0	22635.7524107	546880.150314	13201.0123538
NODE_897_length_24526_cov_229.650566	666366.860122	117251.336216	676663.934196	875959.606401	396393.135096	348283.510495	2857012.60835	1640674.82398	1430429.32668	1599329.78591	790934.319887	623678.823058	897612.580243	358876.071792	1033767.72401	327818.432906	639636.870329	192415.196967	208264.993061	426058.454712
NODE_909_length_24404_cov_234.084726	667540.064485	125886.531277	633836.632338	900819.615375	364433.591987	362016.798361	2636630.15232	1642144.16074	1296410.07338	1663571.98057	759517.259136	615101.84825	956801.852395	379318.514859	1104571.98723	300295.562	629128.770692	149414.154085	217919.638068	432087.051872
NODE_936_length_24014_cov_208.693309	603172.314917	118291.796457	585300.361366	852363.737749	318811.108552	301738.706926	2444812.12745	1509026.33479	1196666.37138	1394066.42677	679656.223862	474583.111895	856653.333071	371299.366291	934979.827241	271028.113996	575544.000854	146048.45913	173351.337219	346942.70243
NODE_944_length_23963_cov_193.320813	491151.813979	97986.3152143	534319.848076	722879.870733	285681.929188	290773.845973	2057425.69252	1262551.75258	1126098.12252	1233207.66528	579704.428258	474098.96295	743769.134515	308480.025908	810674.316246	260371.289974	489226.122915	141523.714271	167815.213429	358957.6784
NODE_961_length_23698_cov_7.387683	2263.69846673	2031.0486879	1159.2229586	5512.11371964	3428.74693826	0.0	14142.2146763	10897.4347309	7061.22642102	12221.8382121	0.0	1077.66898817	68114.7777211	2150.03725503	18197.2380875	305732.517957	4797.03918531	21514.7151361	527627.848667	13207.7502475
NODE_973_length_23639_cov_230.738128	646306.52295	131513.089053	628323.666366	907697.869274	400035.096086	300424.550646	2726698.19734	1541343.05116	1294599.69026	1603151.54519	707223.521129	586266.639613	974173.28929	409598.163844	993677.829839	314629.519082	686000.188796	157402.22976	177488.953551	407052.21492
NODE_990_length_23449_cov_153.334188	280737.158829	54844.061845	344342.614626	551304.283902	180609.023366	192071.271745	782487.353489	495905.368456	616988.259794	919010.910233	665210.883669	475316.383885	607746.392753	237617.247579	679454.602631	147552.543966	433714.369955	155153.910781	106117.982208	176528.45769
NODE_1023_length_23168_cov_7.913252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91446.6616487	0.0	6067.49037156	317388.031554	0.0	19255.7469737	563969.097812	7206.40764335
NODE_1070_length_22783_cov_232.996920	665874.109087	116488.808245	646426.95879	865432.252652	324781.303615	350454.47598	2639225.29643	1612828.79231	1247363.28603	1587187.71772	777090.395204	520033.562912	832752.337261	325926.712674	983150.094249	300545.029864	643443.8455	175725.701779	203626.601676	389236.235483
NODE_1108_length_22471_cov_7.749777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1078.45687999	95075.3301549	0.0	2023.30913739	281282.015006	0.0	17192.1630405	536699.686284	14418.9375556
NODE_1127_length_22302_cov_235.104508	624155.697256	120925.271219	555764.898586	888329.365966	342049.085329	326728.411319	2469624.80223	1525578.40291	1253235.65432	1470893.42552	697246.467357	537131.122111	845009.867914	333568.1412	1017829.17114	283727.00919	606854.376462	199457.254787	205612.724742	360511.656061
NODE_1178_length_21919_cov_8.214737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77165.4764394	0.0	3035.99524984	282011.149803	0.0	26071.7703797	555501.746696	13222.0257603
NODE_1181_length_21913_cov_7.515921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73576.683899	0.0	9107.9941201	278453.632677	0.0	21537.6183075	499183.698079	7212.05725415
NODE_1198_length_21769_cov_6.310905	22663.0330304	16771.4741991	1160.68075404	6439.81757359	17166.2917554	9612.72238704	46717.7314416	39550.8809221	42417.4366273	31610.1063183	55002.784493	35605.6224227	14357.8869515	37675.557483	23278.112328	2669.12335026	46106.2704661	6801.98282861	14484.3451568	19233.9579357
NODE_1222_length_21603_cov_232.412382	577898.607762	120789.059781	584368.460795	757737.071529	349546.59049	320127.186617	2555987.808	1405736.49599	1259589.32556	1475555.61492	687539.122036	567649.0741	889146.03248	374208.8172	951510.94724	259103.765602	570620.862609	155859.399812	184294.449035	365357.95207
NODE_1232_length_21547_cov_29.455937	3399.9500608	2033.13759118	26700.1447358	18402.737702	0.0	2746.86631201	8495.2514115	49105.1411457	20033.4686895	12237.9786382	14045.3069988	18345.0962589	199247.054851	68904.0093615	89076.7497972	21355.7875385	6724.83295627	5669.15168385	5794.53116004	36069.0597773
NODE_1293_length_21143_cov_238.745922	688437.455577	129641.181866	608731.182903	780745.271685	324703.71958	297623.549611	2476440.36915	1360906.12294	1276599.13883	1445322.54756	747389.302824	554901.189501	858854.915413	387807.22623	1003862.83181	288642.520521	576773.283862	171371.699383	173113.753007	375223.330791
NODE_1361_length_20707_cov_23.343550	30617.3189628	20340.8530834	48787.8095907	42356.2162805	28634.1981898	39851.2819071	39665.2334655	51864.7107642	34195.109384	44899.1247604	44502.6008698	88541.7902361	82622.8670107	190689.87905	43550.7536683	38283.0271635	51908.3442627	48783.226563	31887.1900591	44511.6566759
NODE_1421_length_20349_cov_7.559525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98878.2441603	0.0	6078.39856525	231534.839113	0.0	14752.3134972	478424.860603	10830.0657699
NODE_1424_length_20331_cov_8.686773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86295.0559227	0.0	7091.5625455	299517.256994	0.0	22696.1515153	518419.907245	14440.2891734
NODE_1453_length_20164_cov_7.512755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89846.5519449	0.0	4052.80826343	264518.074733	0.0	12484.4597618	436921.475913	10831.6191859
NODE_1471_length_20051_cov_7.612973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52115.868049	0.0	6079.72641814	247615.792977	961.753557052	20430.9069969	468909.623934	6018.09784981
NODE_1473_length_20049_cov_7.586626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82666.6886222	0.0	5066.45912174	252069.670278	0.0	17025.7786232	449030.829579	15647.0603822
NODE_1474_length_20048_cov_23.484620	32901.3583923	20857.5381239	43002.7866633	25797.4030172	32088.249532	46743.6921444	48186.1744319	58719.1010436	31852.8247788	39816.7902063	45696.0694879	73462.5252244	98840.6972091	174628.009001	48637.9980872	54333.0735808	57705.0341839	44267.0540662	34801.9362586	68606.4242814
NODE_1483_length_20000_cov_231.107646	557074.59815	106325.679593	503269.319561	728809.599327	277345.81277	226852.231455	2154497.66689	1260461.06385	1012250.66439	1321352.47889	621020.736958	500212.646667	691912.568749	311540.967007	870448.768042	251187.72992	509747.14937	145292.113269	194317.509823	312953.438342
NODE_1525_length_19728_cov_52.573375	31962.3097803	2035.28734215	39526.9016658	52914.4615417	8024.34545804	2750.27518489	59988.4053916	21854.6769121	32245.5192645	29692.6452453	46879.4527681	27015.3290259	253460.233853	8725.84300012	21284.2922806	51672.8825586	25155.0225574	32924.7939759	9669.4648698	46953.2572166
NODE_1542_length_19557_cov_231.545841	501655.77255	125183.824288	573225.848492	744789.711465	286628.659221	284689.90039	2213082.12097	1359282.4363	1111751.13227	1269531.32978	645852.648543	477699.405728	773078.563346	334313.226156	855540.080294	254833.063212	503195.704328	140801.209517	184710.2516	347984.440783
NODE_1548_length_19536_cov_7.501360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1172.16946514	0.0	84556.0730815	0.0	6082.13632307	262856.396606	0.0	19303.7200527	412945.187376	6020.60185042
NODE_1569_length_19430_cov_225.584413	539165.288798	92623.3040324	530264.78064	650850.93895	301568.884819	287468.37324	2238809.3194	1225535.68526	1105967.29855	1303372.48608	608406.646388	474508.293757	722819.45459	322488.74968	849543.420526	254857.368454	510947.040214	177155.399035	142172.892207	329957.839975
NODE_1583_length_19378_cov_7.574962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93503.3601693	0.0	7096.71395064	218519.315936	0.0	15899.2400401	447878.040922	3612.82932645
NODE_1610_length_19263_cov_226.812266	614407.50193	125287.515387	524953.770485	739347.603548	303726.776007	246096.56801	2155111.90963	1296543.97451	1111972.51508	1303452.99299	667729.826823	454611.24818	729191.309915	314335.606903	856852.840222	241065.86548	471000.253433	146514.186108	155717.516621	347498.889982
NODE_1652_length_19109_cov_228.644432	542715.262307	90606.9153413	522277.44906	709160.024975	305101.814445	268279.38492	2230838.27729	1266877.41024	1046057.27647	1239357.52655	603878.549614	427068.584174	661877.113858	317193.290359	799062.401278	248680.992872	500499.988398	141989.541227	166393.452392	318002.594046
NODE_1657_length_19075_cov_7.779232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1172.61999509	0.0	81298.5934164	0.0	11154.7457897	269584.433231	0.0	17747.9098177	426717.370501	9805.88406723
NODE_1658_length_19073_cov_7.844095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2345.22903713	0.0	64794.3527382	0.0	9126.61265672	267691.842543	0.0	19311.1724406	422114.056969	10841.3293316
NODE_1683_length_18977_cov_8.036571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71951.934778	0.0	9127.34069219	248706.854621	0.0	14768.5733049	450857.482951	4818.77613968
NODE_1709_length_18866_cov_231.952209	546235.038946	109459.130472	504944.552998	660451.517521	275345.274657	286220.625963	2127707.99972	1260318.77115	1017939.22985	1253927.22229	622769.280367	519082.431173	681815.438421	300002.866245	816466.570489	244271.386901	499644.564967	162470.053741	177069.308607	362648.494663
NODE_1730_length_18783_cov_238.255980	522424.689711	98773.4866258	522782.852816	719091.196865	297167.988907	229817.761841	2090379.53841	1252211.95526	1078721.25369	1239176.34634	641990.32958	501116.298383	791615.675089	315064.019547	781838.809377	218432.462996	505485.381975	144851.895144	173210.632349	362752.399953
NODE_1734_length_18775_cov_221.177778	546278.342791	90118.569908	541059.061241	747678.44677	321265.266591	304132.082805	2231459.98353	1254956.99431	1065847.32407	1287755.3862	585285.306909	446664.242434	694468.124704	302188.736226	826672.89787	202385.664891	491020.321392	157938.024379	135472.890888	385571.283192
NODE_1776_length_18561_cov_229.595429	540702.260209	123231.625161	514403.888958	735408.151719	276577.518988	283540.142179	2152343.39221	1285928.73558	988689.773793	1247114.90575	628802.330792	452161.496726	680214.984497	293618.811313	854217.426787	227389.4312	515190.572994	155695.230443	151950.101075	324183.889116
NODE_1781_length_18527_cov_7.536650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50387.9569571	0.0	11159.9383052	217586.62176	0.0	13637.957207	431666.729662	7231.09174716
NODE_1783_length_18511_cov_226.149003	495287.333401	105921.900462	515732.800422	724885.533437	301840.754107	282322.670212	2027569.69952	1315428.64881	979285.149595	1243247.12342	642908.866807	389439.691119	611863.424283	272043.265458	773090.486159	215928.01434	485360.884909	134108.52913	180992.749563	319378.033598
NODE_1807_length_18428_cov_7.861101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72503.5456494	0.0	7102.39295126	243988.608183	0.0	14775.7775417	428564.045075	8552.26632345
NODE_1865_length_18150_cov_7.109146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4694.32301252	0.0	54007.4086221	0.0	14208.3516395	235497.049046	0.0	13642.7149027	368874.984222	6028.05968932
NODE_1900_length_18019_cov_7.903863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55815.1405687	0.0	7105.03933311	240273.406928	0.0	15918.4739967	426215.849038	8440.33449325
NODE_1939_length_17887_cov_15.306359	6991.41913194	11158.4471312	496417.139772	323869.523746	9421.21217549	0.0	16077.7717201	2925.51037466	11188.0841787	11455.8557354	1232.53041279	15677.0293765	5593.11474879	13289.8725472	75841.0439443	0.0	253369.386146	12907.3325693	0.0	9647.36067995
NODE_1960_length_17778_cov_230.719743	472701.790243	98374.64131	478837.125496	659936.748258	265525.256989	278392.315884	1997888.45527	1256072.04895	951280.518192	1170914.34855	539323.615982	447897.515255	652445.288559	323115.775557	769121.811648	235806.34984	483236.193585	138750.603987	165856.281492	306648.749652
NODE_1973_length_17729_cov_229.229150	443908.607071	81526.273244	455439.331794	666838.047916	300946.100803	239670.90951	2020867.12917	1234336.42531	982390.443864	1185965.79458	594022.724163	403813.713526	748350.51281	287400.066393	802594.167043	254580.569397	467417.854982	142169.36895	136564.366246	307558.11944
NODE_2041_length_17467_cov_8.004250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1023.31360133	0.0	0.0	72061.9300471	0.0	5077.71012084	236534.7516	0.0	13651.8501006	398167.846255	8445.03634211
NODE_2067_length_17343_cov_238.135759	534510.990794	102449.122548	516799.643267	688406.069568	289587.991686	293497.249507	2243425.27883	1280015.12781	991060.73567	1271650.33951	586732.313851	420223.457585	682880.52283	306985.226318	776413.77449	232991.694444	496528.739928	131984.69219	140489.456334	314920.073439
NODE_2161_length_17058_cov_232.137799	443337.275989	100434.208215	472400.900073	654870.535282	263273.195006	261296.640075	2031728.66008	1154512.13858	1003055.41521	1219979.33156	533740.495835	413953.651664	659072.301913	309489.216251	810598.290927	237823.062895	473421.889134	126949.228955	141166.572018	282428.386271
NODE_2204_length_16940_cov_238.721410	497175.059862	94546.2145591	489091.015543	659638.820045	297572.351735	228418.788452	2016157.20667	1162475.74071	988337.928494	1172901.34364	570228.887469	407127.270399	709704.970174	304812.410585	813758.676098	213387.81149	465880.006944	133987.94164	141429.826012	308877.964522
NODE_2217_length_16885_cov_236.010220	506009.664036	104528.269746	449773.792239	670282.136899	275122.627832	286262.02979	1854152.64131	1177755.47182	953639.039294	1211037.04325	507916.37863	487202.654569	576535.248197	256380.281738	748590.418156	198574.013885	468572.931277	140323.163704	161400.685867	276668.746
